ZIP;NAME;TYPE;A0_NAME;A1_NAME;A2_NAME;A3_NAME;A4_NAME;A5_NAME;A6_NAME;A7_NAME;A8_NAME;X_COORDINATE;Y_COORDINATE;SERVICE_HOURS;TEMP_SERVICE_HOURS;TEMP_SERVICE_HOURS_UNTIL;TEMP_SERVICE_HOURS_2;TEMP_SERVICE_HOURS_2_UNTIL;comment_est;comment_eng;comment_rus;comment_lav;comment_lit;MODIFIED
9148;"Vangažu Aibes pakomāts";0;LV;Vangaži;"Gaujas iela 19a, Vangaži";;;;;;;24.522279;57.091574;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 11:00,izņemšana 9:00";;;;;;;;"Pa kreisi no ieejas";;
88200;"Varbla postkontor";1;EE;"Pärnu maakond";"Lääneranna vald";"Varbla küla";NULL;NULL;Vallamaja;NULL;NULL;23.754159036597;58.43056354863;"T,K 10:00-13:30;N 9:30-13:00;R-E suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-18T11:10:21.000+02:00
78296;"Varbola postipunkt";1;EE;"Rapla maakond";"Märjamaa vald";"Varbola küla";NULL;NULL;NULL;NULL;NULL;24.4517767677279;59.0455176947146;"E-R 10.00-18.00 ; L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:37:42.000+02:00
66194;"Varstu postipunkt";1;EE;"Võru maakond";"Rõuge vald";"Varstu alevik";NULL;"Kultuuri tänav";NULL;1;NULL;26.6683249176882;57.6469220993965;"E,T,N,R 8.30-15.30;K,L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:38:00.000+02:00
88834;"Varėnos IKI paštomatas";0;LT;Varėna;"Sporto g. 1, Varėna";;;;;;;24.563934;54.215309;;;;;;;;;;"Paštomatą rasite lauke, kairėje įėjimo į prekybos centrą pusėje, už kampo prie sienos";
71310;"Vastemõisa postipunkt";1;EE;"Viljandi maakond";"Põhja-Sakala vald";"Vastemõisa küla";NULL;NULL;NULL;NULL;NULL;25.4411846588504;58.4417840082754;"E-R 9:00-18:00; L-P 9:00-16:00";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:38:16.000+02:00
96322;"Vastse-Kuuste A ja O pakiautomaat";0;EE;"Põlva maakond";"Põlva vald";"Vastse-Kuuste alevik";NULL;Kesktänav;NULL;16;NULL;26.9324841655719;58.1663759452997;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-28T17:04:56.000+02:00
63600;"Vastse-Kuuste postkontor";1;EE;"Põlva maakond";"Põlva vald";"Vastse-Kuuste alevik";NULL;Kesktänav;NULL;2;NULL;26.9347733602307;58.1696963988908;"E-R 9:00-14:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-10T15:58:45.000+02:00
65200;"Vastseliina postkontor";1;EE;"Võru maakond";"Võru vald";"Vastseliina alevik";NULL;"Võidu tänav";NULL;21;NULL;27.2840671625546;57.731986906049;"E,T,K,R 9:00-12:00;N 14:00-18:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:34:35.000+02:00
9993;"Vecpiebalgas TOP pakomāts";0;LV;Vecpiebalga;"Alauksta iela 2, Vecpiebalga";;;;;;;25.817247;57.060241;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 17:00,izņemšana 10:00";;;;;;;;"Pa labi no ieejas";;
9154;"Vecumnieku Lats pakomāts";0;LV;Vecumnieki;"Rīgas iela 24B, Vecumnieki";;;;;;;24.520519;56.606522;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 21:00,izņemšana 15:00";;;;;;;;"Pa labi no T/C Centrālās ieejas";;
9923;"Ventspils Mego pakomāts";0;LV;Ventspils;"Ganību iela 22/24, Ventspils";;;;;;;21.562643;57.389889;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 15:00,izņemšana 11:00";;;;;;;;"Blakus T/C centrālajai ieejai";;
9102;"Ventspils RIMI Poruka pakomāts";0;LV;Ventspils;"J. Poruka iela 5, Ventspils";;;;;;;21.549223;57.386794;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 15:00,izņemšana 11:00";;;;;;;;"Blakus T/C centrālajai ieejai";;
9957;"Ventspils Supernetto Tārgales pakomāts";0;LV;Ventspils;"Tārgales iela 62, Ventspils";;;;;;;21.602782;57.400019;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 15:00,izņemšana 11:00";;;;;;;;"Pa labi no T/C ieejas";;
9963;"Ventspils T/C Tobago pakomāts";0;LV;Ventspils;"Lielais prospekts 3/5, Ventspils";;;;;;;21.580208;57.387718;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 15:00,izņemšana 11:00";;;;;;;;"Pa kreisi no T/C otrās ieejas";;
64294;"Veriora postipunkt";1;EE;"Põlva maakond";"Räpina vald";"Veriora alevik";NULL;"Jaama tänav";NULL;25;NULL;27.3553955611374;58.0066644495411;"E-P 09.00-20.00";NULL;25.12.2017;NULL;01.01.2018;;;;;;2018-05-17T10:56:46.000+03:00
9167;"Viesītes TOP pakomāts";0;LV;Viesīte;"Reiņa iela 23, Viesīte";;;;;;;25.556417;56.345912;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 17:00,izņemšana 10:00";;;;;;;;"Blakus veikala ieejai";;
87640;"Vihtra postipunkt";1;EE;"Pärnu maakond";"Põhja-Pärnumaa vald";"Vihtra küla";NULL;NULL;NULL;NULL;NULL;25.0201369674867;58.585832767506;"E-N 10:00-12:00 ja 12:30-18:00;R 10:00-14:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-28T16:08:14.000+02:00
96013;"Viimsi Kaubanduskeskuse pakiautomaat";0;EE;"Harju maakond";"Viimsi vald";"Haabneeme alevik";NULL;"Randvere tee";NULL;6;NULL;24.8304681932558;59.5061975331193;NULL;NULL;NULL;NULL;NULL;;;;;;2016-03-21T11:40:05.000+02:00
96124;"Viimsi Pärnamäe Rimi pakiautomaat";0;EE;"Harju maakond";"Viimsi vald";Laiaküla;NULL;"Lilleoru tee";NULL;4;NULL;24.9055945307888;59.4619908697231;NULL;NULL;NULL;NULL;NULL;;;;;;2016-07-20T08:28:45.000+03:00
96209;"Viimsi Rimi pakiautomaat";0;EE;"Harju maakond";"Viimsi vald";"Haabneeme alevik";NULL;"Randvere tee";NULL;9;NULL;24.8283143063705;59.505620220428;NULL;NULL;NULL;NULL;NULL;;;;;;2018-12-10T11:03:32.000+02:00
74094;"Viimsi postkontor";1;EE;"Harju maakond";"Viimsi vald";"Haabneeme alevik";NULL;"Paadi tee";NULL;3;NULL;24.8268530178403;59.5047752548079;"E-R 10.00-19.00; L 10:00-15:00; P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-04T10:49:50.000+02:00
96032;"Viljandi Bussijaama pakiautomaat";0;EE;"Viljandi maakond";"Viljandi linn";NULL;NULL;"Ilmarise tänav";NULL;1;NULL;25.5987885746484;58.3692020676962;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T09:15:37.000+02:00
96070;"Viljandi Maksimarketi pakiautomaat";0;EE;"Viljandi maakond";"Viljandi linn";NULL;NULL;"Lääne tänav";NULL;2;NULL;25.5834364191153;58.3708667597454;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T12:11:18.000+02:00
96063;"Viljandi Männimäe Selveri pakiautomaat";0;EE;"Viljandi maakond";"Viljandi linn";NULL;NULL;"Riia maantee";NULL;35;NULL;25.5841250418165;58.3532675276784;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18T08:46:27.000+02:00
96313;"Viljandi Tallinna 60 Maxima pakiautomaat";0;EE;"Viljandi maakond";"Viljandi linn";NULL;NULL;"Tallinna tänav";NULL;60;NULL;25.5984873878054;58.3766851030461;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-20T22:03:13.000+02:00
96312;"Viljandi Vaksali Maxima X pakiautomaat";0;EE;"Viljandi maakond";"Viljandi linn";NULL;NULL;"Vaksali tänav";NULL;11b;NULL;25.5825964115853;58.361888798781;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-19T22:26:17.000+02:00
71098;"Viljandi postkontor";1;EE;"Viljandi maakond";"Viljandi linn";NULL;NULL;"Tallinna tänav";NULL;22;NULL;25.5982756602994;58.3675299473256;"E-R 9:00-19:00;L 9:00-17:00;P 10:00-15:00";NULL;NULL;NULL;NULL;;;;;;2019-02-25T16:03:58.000+02:00
88835;"Vilkaviškio NORFA Nepriklausomybės paštomatas";0;LT;Vilkaviškis;"Nepriklausomybės g. 61, Vilkaviškis";;;;;;;23.030233;54.658606;;;;;;;;;;"Paštomatą rasite lauke, prie sienos dešinėje įėjimo į prekybos centrą pusėje";
88871;"Vilniaus CUP paštomatas";0;LT;Vilnius;"Konstitucijos pr. 16, Vilnius";;;;;;;25.276537;54.694023;;;;;;;;;;"Paštomatą rasite kairėje 3-ojo auktšo įėjimo pusėje, šalia automobilių stovėjimo aikštelės";
77744;"Vilniaus IKI Bajorų paštomatas (naujas!)";0;LT;Vilnius;"Bajorų kel. 4, Vilnius";;;;;;;25.261674;54.754746;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";
77725;"Vilniaus IKI Buivydiškių g. paštomatas (naujas!)";0;LT;Vilnius;"Buivydiškių g. 17, Vilnius";;;;;;;25.238532;54.713529;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje, už taromato";
88850;"Vilniaus IKI Didlaukio paštomatas";0;LT;Vilnius;"Didlaukio g. 80A, Vilnius";;;;;;;25.269791;54.728806;;;;;;;;;;"Paštomatą rasite lauke, parkinge iš Baltupio g. pusės, prie sienos";
88862;"Vilniaus IKI Jeruzalės paštomatas";0;LT;Vilnius;"Jeruzalės g. 17, Vilnius";;;;;;;25.278166;54.743055;;;;;;;;;;"Paštomatą rasite lauke, už kampo prie sienos dešinėje įėjimo į prekybos centrą pusėje";
77748;"Vilniaus IKI Saulėtekio paštomatas (naujas!)";0;LT;Vilnius;"Saulėtekio al. 43, Vilnius ";;;;;;;25.342257;54.725016;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje, po laiptais";
77727;"Vilniaus IKI Stanevičiaus paštomatas (naujas!)";0;LT;Vilnius;"S.Stanevičiaus g. 23, Vilnius";;;;;;;25.255186;54.723732;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje pagrindinio įėjimo į parduotuvę pusėje";
88852;"Vilniaus IKI Šeškinės paštomatas";0;LT;Vilnius;"Šeškinės g. 32, Vilnius";;;;;;;25.245704;54.715581;;;;;;;;;;"Paštomatą rasite lauke, prie sienos kairėje įėjimo į prekybos centrą pusėje";
77728;"Vilniaus MAXIMA Antakalnio paštomatas (naujas!)";0;LT;Vilnius;"Antakalnio g. 75A, Vilnius";;;;;;;25.316520;54.715310;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";
77729;"Vilniaus MAXIMA Architektų paštomatas (naujas!)";0;LT;Vilnius;"Architektų g. 152, Vilnius";;;;;;;25.213188;54.683020;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";
88888;"Vilniaus MAXIMA Grigiškių paštomatas";0;LT;Vilnius;"Kovo 11-osios g. 38B, Grigiškės";;;;;;;25.098794;54.670192;;;;;;;;;;"Paštomatą rasite lauke, prie sienos dešinėje įėjimo į prekybos centrą pusėje";
88887;"Vilniaus MAXIMA Grybo paštomatas";0;LT;Vilnius;"V. Grybo g. 21, Vilnius";;;;;;;25.315933;54.703717;;;;;;;;;;"Paštomatą rasite lauke, prie sienos dešinėje pastato pusėje, prie taromato";
77730;"Vilniaus MAXIMA Kęstučio paštomatas (naujas!)";0;LT;Vilnius;"Kęstučio g. 37, Vilnius ";;;;;;;25.251060;54.693457;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";
77732;"Vilniaus MAXIMA Naugarduko paštomatas (naujas!)";0;LT;Vilnius;"Naugarduko g. 84, Vilnius";;;;;;;25.258908;54.669109;;;;;;;;;;"Paštomatą rasite lauke prie sienos iš Naugarduko g. pusės";
77733;"Vilniaus MAXIMA Pilaitės paštomatas (naujas!)";0;LT;Vilnius;"Pilaitės pr. 31, Vilnius";;;;;;;25.188744;54.709891;;;;;;;;;;"Paštomatą rasite lauke prie sienos iš Pilaitės pr. pusės";
88822;"Vilniaus MAXIMA Sausio 13-os paštomatas (naujas!)";0;LT;Vilnius;"Sausio 13-sios g. 2, Vilnius";;;;;;;25.221685;54.692867;;;;;;;;;;"Paštomatą rasite lauke, kairėje įėjimo į Maxima pusėje, prie sienos";
77747;"Vilniaus MAXIMA Taikos 162A paštomatas (naujas!)";0;LT;Vilnius;"Taikos g. 162A, Vilnius";;;;;;;25.215338;54.712398;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";
88813;"Vilniaus MAXIMA Tuskulėnų paštomatas";0;LT;Vilnius;"Tuskulėnų g. 66, Vilnius";;;;;;;25.288749;54.702362;;;;;;;;;;"Paštomatą rasite lauke, dešinėje įėjimo į prekybos centrą pusėje";
88820;"Vilniaus MAXIMA Viršuliškių paštomatas";0;LT;Vilnius;"Viršuliškių g. 30, Vilnius";;;;;;;25.222248;54.709389;;;;;;;;;;"Paštomatą rasite prie įvažiavimo į stovėjimo aikštelę";
88889;"Vilniaus MAXIMA Šaltkalvių paštomatas";0;LT;Vilnius;"Šaltkalvių g. 2, Vilnius";;;;;;;25.272317;54.661525;;;;;;;;;;"Paštomatą rasite lauke,  prie pastato sienos šalia taromato";
88848;"Vilniaus NORFA Genių paštomatas";0;LT;Vilnius;"Genių g. 10A, Vilnius";;;;;;;25.421732;54.688179;;;;;;;;;;"Paštomatą rasite lauke, prie sienos kairėje įėjimo į prekybos centrą pusėje";
88878;"Vilniaus NORFA Minsko paštomatas";0;LT;Vilnius;"Minsko pl. 3, Vilnius";;;;;;;25.305245;54.652141;;;;;;;;;;"Paštomatą rasite lauke, prie sienos kairėje įėjimo į prekybos centrą pusėje";
88890;"Vilniaus NORFA Molėtų pl. paštomatas";0;LT;Vilnius;"Molėtų pl. 47, Vilnius";;;;;;;25.272299;54.772007;;;;;;;;;;"Paštomatą rasite lauke, prie pastato sienos iš Molėtų pl. pusės";
77734;"Vilniaus NORFA Rygos paštomatas (naujas!)";0;LT;Vilnius;"Rygos g. 49, Vilnius";;;;;;;25.212367;54.719011;;;;;;;;;;"Paštomatą rasite lauke prie sienos iš Rygos g. pusės";
88879;"Vilniaus NORFA Žvalgų paštomatas";0;LT;Vilnius;"Kalvarijų g. 151, Vilnius";;;;;;;25.287830;54.721530;;;;;;;;;;"Paštomatą rasite lauke, dešinėje įėjimo į prekybos centrą pusėje, už kampo prie sienos";
88811;"Vilniaus PC DOMUS PRO paštomatas";0;LT;Vilnius;"Ukmergės g.  308, Vilnius";;;;;;;25.225183;54.740274;;;;;;;;;;"Paštomatą rasite lauke, prie pastato sienos iš Ukmergės g. pusės";
88814;"Vilniaus PC MANDARINAS paštomatas";0;LT;Vilnius;"Ateities g. 91, Vilnius";;;;;;;25.246227;54.731491;;;;;;;;;;"Paštomatą rasite lauke, prie įėjimo į prekybos centrą";
88858;"Vilniaus RIMI Architektų paštomatas";0;LT;Vilnius;"Architektų g. 19, Vilnius";;;;;;;25.213588;54.673672;;;;;;;;;;"Paštomatą rasite lauke, už kampo prie sienos dešinėje įėjimo į prekybos centrą pusėje";
77735;"Vilniaus RIMI Fabijoniškių paštomatas (naujas!)";0;LT;Vilnius;"Ukmergės g. 233, Vilnius";;;;;;;25.244945;54.720785;;;;;;;;;;"Paštomatą rasite lauke prie sienos iš Ukmergės g. pusės";
77736;"Vilniaus RIMI Kareivių paštomatas (naujas!)";0;LT;Vilnius;"Kareivių g. 11A, Vilnius";;;;;;;25.300539;54.717897;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į prekybos centrą pusėje, už kampo";
77737;"Vilniaus RIMI Medeinos paštomatas (naujas!)";0;LT;Vilnius;"Medeinos g. 8, Vilnius";;;;;;;25.227436;54.729596;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";
88859;"Vilniaus RIMI Rygos paštomatas";0;LT;Vilnius;"Rygos g. 8, Vilnius";;;;;;;25.224777;54.715958;;;;;;;;;;"Paštomatą rasite lauke, už kampo prie sienos dešinėje įėjimo į prekybos centrą pusėje";
88815;"Vilniaus RIMI Savanorių paštomatas";0;LT;Vilnius;"Kedrų g. 4, Vilnius";;;;;;;25.257998;54.675640;;;;;;;;;;"Paštomatą rasite lauke, kairėje pagrindinio iėjimo į prekybos centrą pusėje, prie sienos";
88823;"Vilniaus RIMI Vydūno paštomatas";0;LT;Vilnius;"Vydūno g. 4, Vilnius";;;;;;;25.188892;54.707191;;;;;;;;;;"Paštomatą rasite lauke, prie įėjimo į prekybos centrą";
77738;"Vilniaus RIMI Zarasų g. paštomatas (naujas!)";0;LT;Vilnius;"Zarasų g. 5A, Vilnius";;;;;;;25.311600;54.680886;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";
88816;"Vilniaus RIMI Žirmūnų paštomatas";0;LT;Vilnius;"Žirmūnų g. 64, Vilnius";;;;;;;25.300741;54.712017;;;;;;;;;;"Paštomatą rasite lauke, prie ""Topo centro"" įėjimo, kairėje pusėje";
77743;"Vilniaus VC ŽALGIRIO 135 paštomatas (naujas!)";0;LT;Vilnius;"Žalgirio g. 135, Vilnius ";;;;;;;25.272422;54.704816;;;;;;;;;;"Paštomatą rasite lauke prie sienos, prie įvažiavimo į vidinį kiemą iš Žalgirio g. pusės";
88818;"Vilniaus VIADA Saltoniškių paštomatas";0;LT;Vilnius;"Saltoniškių g. 12, Vilnius";;;;;;;25.260015;54.699135;;;;;;;;;;"Paštomatą rasite lauke, dešinėje degalinės pusėje";
88826;"Vilniaus VIADA Saulėtekio paštomatas";0;LT;Vilnius;"Nemenčinės pl. 5, Vilnius";;;;;;;25.326769;54.726292;;;;;;;;;;"Paštomatą rasite lauke, galinėje degalinės pusėje";
96149;"Vinni Spordikompleksi pakiautomaat";0;EE;"Lääne-Viru maakond";"Vinni vald";"Vinni alevik";NULL;"Sõpruse tänav";NULL;16;NULL;26.4258409740226;59.2899982493966;NULL;NULL;NULL;NULL;NULL;;;;;;2018-04-26T09:10:54.000+03:00
90195;"Virtsu Postipunkt";1;EE;"Pärnu maakond";"Lääneranna vald";"Virtsu alevik";NULL;"Tööstuse tänav";NULL;9a;NULL;23.5319792619312;58.578717937278;"E-R 10.00-17.00;L 10.00-15.00;P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:38:36.000+02:00
44094;"Viru-Nigula postipunkt";1;EE;"Lääne-Viru maakond";"Viru-Nigula vald";"Viru-Nigula alevik";NULL;"Kunda tee";NULL;4;NULL;26.6914519592938;59.4450107371267;"E-P 10:00-18:00";NULL;NULL;NULL;NULL;;;;;;2019-01-14T16:41:23.000+02:00
88840;"Visagino VIADA paštomatas";0;LT;Visaginas;"Statybininkų g. 1, Visaginas";;;;;;;26.438796;55.594598;;;;;;;;;;"Paštomatą rasite lauke, už kampo prie sienos dešinėje įėjimo į degalinę pusėje";
9157;"Viļakas Balvu ielas pakomāts";0;LV;Viļaka;"Balvu iela 5, Viļaka";;;;;;;27.6711949;57.1842623;"P-Pk.piegāde 17:00, izņemšana 10:00";;;;;;;;"Pa labi no T/C Centrālās ieejas";;
9118;"Viļānu pakomāts";0;LV;Viļāni;"Brīvības iela 13, Viļāni";;;;;;;26.923911;56.548038;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 16:00,izņemšana 10:00";;;;;;;;"Pa labi no ieejas";;
41794;"Voka postipunkt";1;EE;"Ida-Viru maakond";"Toila vald";"Voka alevik";NULL;"Narva maantee";NULL;2;NULL;27.5824198702999;59.4037141785222;"E,T,N,R 09:00-13.00;K 15:00-18:00:L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-14T14:22:28.000+02:00
91391;"Vormsi postkontor";1;EE;"Lääne maakond";"Vormsi vald";"Hullo küla";NULL;NULL;NULL;NULL;NULL;23.2417608860688;58.9922853612928;"E-R 11:00-13:00;L,P suletud";NULL;NULL;d;NULL;;;;;;2019-01-10T15:58:11.000+02:00
96107;"Väike-Maarja pakiautomaat";0;EE;"Lääne-Viru maakond";"Väike-Maarja vald";"Väike-Maarja alevik";NULL;"Pikk tänav";NULL;9;NULL;26.2520658348261;59.1300453085029;NULL;NULL;NULL;NULL;NULL;;;;;;2015-07-10T08:37:31.000+03:00
46237;"Väike-Maarja postkontor";1;EE;"Lääne-Viru maakond";"Väike-Maarja vald";"Väike-Maarja alevik";NULL;"Pikk tänav";NULL;7;NULL;26.2513657454424;59.1296434908247;"E,K,R 8:00-14:00;T,N 8:00-18:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-18T11:09:44.000+02:00
65570;"Väimela postipunkt";1;EE;"Võru maakond";"Võru vald";"Väimela alevik";NULL;NULL;NULL;NULL;NULL;27.0104736234963;57.891842925832;"E-R 10:00–20:00; L,P 10:00–18:00";NULL;NULL;NULL;NULL;;;;;;2019-02-20T14:30:36.000+02:00
10694;"Välja postipunkt (ROHE.EE)";1;EE;"Harju maakond";Tallinn;"Kristiine linnaosa";NULL;"Mustamäe tee";NULL;8;NULL;24.7012692404813;59.4261635220655;"E,R 13:15-17:00; T,K,N 10:00-17:00; L,P suletud.";NULL;NULL;NULL;NULL;;;;;;2019-01-10T15:51:35.000+02:00
96168;"Vändra Konsumi pakiautomaat";0;EE;"Pärnu maakond";"Põhja-Pärnumaa vald";"Vändra alev";NULL;"Pärnu-Paide maantee";NULL;21;NULL;25.0383171609171;58.6540779301288;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-14T17:59:45.000+02:00
87700;"Vändra postkontor";1;EE;"Pärnu maakond";"Põhja-Pärnumaa vald";"Vändra alev";NULL;"Pärnu-Paide maantee";NULL;4;NULL;25.032228373894;58.6531021120437;"E-R 9:00-16:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:35:45.000+02:00
64094;"Värska postipunkt";1;EE;"Võru maakond";"Setomaa vald";"Värska alevik";NULL;"Pikk tänav";NULL;12;NULL;27.6338092315917;57.957969349739;"E-R 08:30-16:30;lõuna 12:00-12:30;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-11T14:36:05.000+02:00
96325;"Vääna-Jõesuu kauplus Maksis pakiautomaat";0;EE;"Harju maakond";"Harku vald";"Vääna-Jõesuu küla";NULL;NULL;"11390 Tallinn-Rannamõisa-Kloogaranna maantee";NULL;NULL;24.3672062740598;59.4332919425502;NULL;NULL;NULL;NULL;NULL;;;;;;2018-12-04T13:58:31.000+02:00
72891;"Väätsa postipunkt";1;EE;"Järva maakond";"Türi vald";"Väätsa alevik";NULL;"Pikk tänav";NULL;1;NULL;25.4526392527438;58.8894284358762;"E-R 9.00-19.00;L,P 10.00-17.00";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:40:26.000+02:00
70600;"Võhma postkontor";1;EE;"Viljandi maakond";"Põhja-Sakala vald";"Võhma linn";NULL;"Tallinna tänav";NULL;26;NULL;25.5581357840206;58.6304912210444;"E 10:00-13:00 ja 13:30-18:00;T-R 9:00-13:00 ja 13:30-17:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-25T16:16:38.000+02:00
62494;"Võnnu postipunkt";1;EE;"Tartu maakond";"Kastre vald";"Võnnu alevik";NULL;"Tartu tänav";NULL;24;NULL;27.0472881561287;58.2836972799946;"E,T,N,R 9:00-12:00;K 13:00-17:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:39:19.000+02:00
96035;"Võru Maksimarketi pakiautomaat";0;EE;"Võru maakond";"Võru linn";NULL;NULL;"Jüri tänav";NULL;83;NULL;27.0102570998835;57.8355640501927;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18T08:39:24.000+02:00
96064;"Võru Maxima pakiautomaat";0;EE;"Võru maakond";"Võru linn";NULL;NULL;"Kooli tänav";NULL;2;NULL;27.0048320676167;57.8478531601773;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T09:17:41.000+02:00
96314;"Võru kesklinna Circle K pakiautomaat";0;EE;"Võru maakond";"Võru linn";NULL;NULL;"Jüri tänav";NULL;45;NULL;27.0069497769213;57.8421721913242;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-26T14:35:29.000+02:00
65601;"Võru postkontor";1;EE;"Võru maakond";"Võru linn";NULL;NULL;"Vilja tänav";NULL;14b;NULL;27.0100096372778;57.8483362253127;"E-R 9:00-18:00; L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:00:06.000+02:00
45453;"Võsu postkontor";1;EE;"Lääne-Viru maakond";"Haljala vald";"Võsu alevik";NULL;"Mere tänav";NULL;63;NULL;25.9609919582837;59.5758149163206;"E,T,N,R 9:00-15:00;K 9:00-18:00;L 9:00-13:00;P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-31T15:58:57.000+02:00
88845;"Zarasų IKI Vytauto paštomatas (naujas!)";0;LT;Zarasai;"Vytauto g. 54, Zarasai";;;;;;;26.264755;55.736384;;;;;;;;;;"Paštomatą rasite lauke, prie sienos kairėje įėjimo į prekybos centrą pusėje";
9168;"Zilupes TOP pakomāts";0;LV;Zilupe;"Brīvības iela 34, Zilupe";;;;;;;28.121329;56.3885788;"P-Pk.piegāde 17:00, izņemšana 10:00";;;;;;;;"Pie ieejas veikalā";;
19098;Äriklienditeenindus;1;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Pallasti tänav";NULL;28;NULL;24.7929718858396;59.4302338428576;"E-R 9:00-20:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:00:38.000+02:00
67194;"Õru postipunkt";1;EE;"Valga maakond";"Valga vald";"Õruste küla";NULL;NULL;NULL;NULL;NULL;26.1793980170227;57.9225839593247;"E-R 09.00-13.00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:40:44.000+02:00
96177;"Ülenurme Konsumi pakiautomaat";0;EE;"Tartu maakond";"Kambja vald";"Ülenurme alevik";NULL;"Võru maantee";NULL;2;NULL;26.7219419839185;58.3151690852515;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-21T17:43:34.000+02:00
13696;"Ümera postipunkt (Mobiiliabi OÜ)";1;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Laagna tee";NULL;80;NULL;24.8892035698856;59.4438039194894;"E-R 10:00-20:00; L 10:00-15:00; P suletud";NULL;02.02.2019;NULL;NULL;;;;;;2019-02-04T11:50:15.000+02:00
9105;"Ādaži T/C Apelsīns pakomāts";0;LV;Ādaži;"Rīgas gatve 5, Ādaži";;;;;;;24.320093;57.071214;"P-Pk.piegāde 12:00, izņemšana 15:00 Sestdienās piegāde 16:00,izņemšana 13:00";;;;;;;;"Pa labi no T/C ieejas";;
9952;"Ādaži T/C Supernetto pakomāts";0;LV;Ādaži;"Gaujas iela 6, Ādaži";;;;;;;24.322602;57.076475;"P-Pk.piegāde 12:00, izņemšana 15:00 Sestdienās piegāde 16:00,izņemšana 13:00";;;;;;;;"Pa labi no T/C ieejas";;
